decision_id,occurrence_id,record_kind,review_priority,confidence,provisional,unit_id,semantic_unit_id,part_title,chapter_title,section_title,source_term_or_construction,intended_sense,chosen_rendering,source_path,source_file_sha256,source_line_start,source_line_end,source_byte_start,source_byte_end_exclusive,source_excerpt,target_path,target_file_sha256,target_line_start,target_line_end,target_byte_start,target_byte_end_exclusive,target_excerpt,reader_status,reader_artifact,reader_artifact_sha256,reader_printed_page,reader_pdf_page,reader_provenance_or_reason,evidence_path,evidence_sha256,please_double_check_question
TERM-SET,ps-Arab-PK-OCC-000011,terminology,high,medium,true,OLP-0005,OLP-0005-B011,سټونه، تابعې او اړيکې,سټونه,د غړو له مخې برابري,set,set,سټ,upstream/content/sets-functions-relations/sets/basics.tex,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,64,71,2385,2553,"\begin{tagblock}{novice} \begin{ex} In our example, we could have specified $S$ also as \[ S = \Setabs{x}{x \text{ is a sibling of Richard}}. \] \end{ex} \end{tagblock}",ps-Arab-PK/content/sets-functions-relations/sets/basics.tex,9ca2b4f92fb03ed1d1f125942ec0b391665722d159dd1f92675ea497b09acc21,36,43,3286,3497,\begin{tagblock}{novice} \begin{ex} زمونږ په بېلګه کښې، $S$ په دې بڼه هم ټاکلے شو: \[ S = \Setabs{x}{x \text{ د رېچرډ ورور يا خور دے}}. \] \end{ex} \end{tagblock},pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000012,terminology,high,medium,true,OLP-0005,OLP-0005-B012,سټونه، تابعې او اړيکې,سټونه,د غړو له مخې برابري,set,set,سټ,upstream/content/sets-functions-relations/sets/basics.tex,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,73,92,2555,3474,"\begin{tagblock}{math} \begin{ex} A number is called \emph{perfect} iff it is equal to the sum of its proper divisors (i.e., numbers that evenly divide it but aren't identical to the number). For instance, $6$ is perfect because its proper divisors are $1$, $2$, and~$3$, and $6 = 1 + 2 + 3$. In fact, $6$ is the only positive integer less than $10$ that is perfect. So, using extensionality, we can say: \[ \{6\} = \Setabs{x}{x\text{ is perfect and }0 \leq x \leq 10} \] We read the notation on the right as ``the set…",ps-Arab-PK/content/sets-functions-relations/sets/basics.tex,9ca2b4f92fb03ed1d1f125942ec0b391665722d159dd1f92675ea497b09acc21,45,53,3499,4926,\begin{tagblock}{math} \begin{ex} يو عدد هله او يوازې هله \emph{کامل} بللے شي چې د خپلو حقيقي قاسمونو له مجموعې سره برابر وي (يعنې هغه عددونه چې دا عدد پرې پوره وېشل کېږي، خو پخپله له دې عدد سره برابر نۀ وي)۔ د بېلګې په توګه، $6$ کامل دے ځکه چې حقيقي قاسمونه ئې $1$، $2$ او~$3$ دي، او $6 = 1 + 2 + 3$۔ په حقيقت کښې، $6$ له $10$ څخه يوازينے کوچنے مثبت صحيح عدد دے چې کامل دے۔ نو د غړو له مخې د برابرۍ په کارولو سره وئيلے شو: \[ \{6\} = \Setabs{x}{x\text{ کامل دے او }0 \leq x \leq 10} \] ښي لاس ته نښه داسې لولو: ``د هغو…,pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000013,terminology,high,medium,true,OLP-0005,OLP-0005-B013,سټونه، تابعې او اړيکې,سټونه,د غړو له مخې برابري,set,set,سټ,upstream/content/sets-functions-relations/sets/basics.tex,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,94,96,3476,3658,"Extensionality gives us a way for showing that sets are identical: to show that $A = B$, show that whenever $x \in A$ then also $x \in B$, and whenever $y \in B$ then also $y \in A$.",ps-Arab-PK/content/sets-functions-relations/sets/basics.tex,9ca2b4f92fb03ed1d1f125942ec0b391665722d159dd1f92675ea497b09acc21,55,55,4928,5219,د غړو له مخې برابري راته د دې ښودلو يوه طريقه راکوي چې سټونه برابر دي: د $A = B$ د ښودلو دپاره، وښايئ چې هر کله $x \in A$ وي نو $x \in B$ هم وي، او هر کله $y \in B$ وي نو $y \in A$ هم وي۔,pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000014,terminology,high,medium,true,OLP-0005,OLP-0005-B014,سټونه، تابعې او اړيکې,سټونه,د غړو له مخې برابري,set,set,سټ,upstream/content/sets-functions-relations/sets/basics.tex,232ff51f51e74fcfee836650f3c597b54bf10ba5363c648a0c05fe8222e4a865,98,101,3660,3802,"\begin{prob} Prove that there is at most one empty set, i.e., show that if $A$ and $B$ are sets without !!{element}s, then $A = B$. \end{prob}",ps-Arab-PK/content/sets-functions-relations/sets/basics.tex,9ca2b4f92fb03ed1d1f125942ec0b391665722d159dd1f92675ea497b09acc21,57,59,5221,5450,\begin{prob} ثابت کړئ چې له يو څخه زيات تش سټونه نۀ شي کېدے، يعنې وښايئ چې که $A$ او $B$ داسې سټونه وي چې هېڅ !!{element}s نۀ لري، نو $A = B$۔ \end{prob},pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000015,terminology,high,medium,true,OLP-0053,OLP-0053-B001,سټونه، تابعې او اړيکې,لامتناهي سټونه,dedekinds-proof,set,set,سټ,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,1,5,0,148,% Part: sets-functions-relations % Chapter: infinite % Section: dedekinds-proof % \documentclass[../../../include/open-logic-section]{subfiles},ps-Arab-PK/content/sets-functions-relations/infinite/dedekinds-proof.tex,fb150af8ff07a00e611a74dac016a58c969e0030e094683fae56322df4570e29,1,5,0,143,% Part: sets-functions-relations % Chapter: infinite % Section: dedekinds-proof % \documentclass[../../../include/open-logic-section]{subfiles},pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000016,terminology,high,medium,true,OLP-0053,OLP-0053-B002,سټونه، تابعې او اړيکې,لامتناهي سټونه,dedekinds-proof,set,set,سټ,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,7,7,151,168,\begin{document},ps-Arab-PK/content/sets-functions-relations/infinite/dedekinds-proof.tex,fb150af8ff07a00e611a74dac016a58c969e0030e094683fae56322df4570e29,7,7,145,161,\begin{document},pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000017,terminology,high,medium,true,OLP-0053,OLP-0053-B003,سټونه، تابعې او اړيکې,لامتناهي سټونه,dedekinds-proof,set,set,سټ,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,9,9,171,212,\olfileid{sfr}{infinite}{dedekindsproof},ps-Arab-PK/content/sets-functions-relations/infinite/dedekinds-proof.tex,fb150af8ff07a00e611a74dac016a58c969e0030e094683fae56322df4570e29,9,9,163,203,\olfileid{sfr}{infinite}{dedekindsproof},pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000018,terminology,high,medium,true,OLP-0053,OLP-0053-B004,سټونه، تابعې او اړيکې,لامتناهي سټونه,dedekinds-proof,set,set,سټ,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,11,12,215,308,\olsection[Dedekind's ``Proof'']{Dedekind's ``Proof'' of the Existence of an Infinite Set},ps-Arab-PK/content/sets-functions-relations/infinite/dedekinds-proof.tex,fb150af8ff07a00e611a74dac016a58c969e0030e094683fae56322df4570e29,11,12,205,332,\olsection[د ډېډېکېنډ «ثبوت»]{د نامتناهي سټ د شتون په اړه د ډېډېکېنډ «ثبوت»},pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000019,terminology,high,medium,true,OLP-0053,OLP-0053-B005,سټونه، تابعې او اړيکې,لامتناهي سټونه,dedekinds-proof,set,set,سټ,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,14,19,311,635,"In this chapter, we have offered a set-theoretic treatment of the natural numbers, in terms of Dedekind algebras. In \olref[arith][ref]{sec}, we reflected on the philosophical significance of the arithmetisation of analysis (among other things). Now we should reflect on the significance of what we have achieved here.",ps-Arab-PK/content/sets-functions-relations/infinite/dedekinds-proof.tex,fb150af8ff07a00e611a74dac016a58c969e0030e094683fae56322df4570e29,14,17,334,732,په دې څپرکي کښې مو د طبيعي عددونو سټي شننه د ډېډېکېنډ د الجبرونو له مخې وړاندې کړه۔ په \olref[arith][ref]{sec} کښې مو (له نورو خبرو سره) د تحليل د سټي جوړونې پر فلسفي اهميت غور وکړ۔ اوس بايد د هغه څه اهميت وارزوو چې دلته مو ترلاسه کړل۔,pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000020,terminology,high,medium,true,OLP-0053,OLP-0053-B006,سټونه، تابعې او اړيکې,لامتناهي سټونه,dedekinds-proof,set,set,سټ,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,21,26,638,1019,"Throughout \olref[sfr][arith][]{chap}, we took the natural numbers as given, and used them to construct the integers, rationals, and reals, explicitly. In this chapter, we have not given an explicit construction of the natural numbers. We have just shown that, \emph{given any Dedekind infinite set}, we can define a set which will behave just like we want~$\Nat$ to behave.",ps-Arab-PK/content/sets-functions-relations/infinite/dedekinds-proof.tex,fb150af8ff07a00e611a74dac016a58c969e0030e094683fae56322df4570e29,19,24,734,1329,د \olref[sfr][arith][]{chap} په ټوله موده کښې مو طبيعي عددونه راکړل شوي وګڼل او په څرګند ډول مو ترې صحيح، ناطق او حقيقي عددونه جوړ کړل۔ په دې څپرکي کښې مو د طبيعي عددونو کوم څرګند جوړښت نۀ دے وړاندې کړے۔ يوازې مو وښودل چې \emph{هر د ډېډېکېنډ له مخې نامتناهي سټ راکړل شي}، داسې سټ تعريفولے شو چې کټ مټ لکه څنګه چې غواړو $\Nat$ وچلېږي، هماغسې به وچلېږي۔,pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000021,terminology,high,medium,true,OLP-0053,OLP-0053-B007,سټونه، تابعې او اړيکې,لامتناهي سټونه,dedekinds-proof,set,set,سټ,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,28,40,1022,1895,"Obviously, then, we cannot claim to have answered a metaphysical question, such as \emph{which objects are the natural numbers}. But that's a good thing. After all, in \olref[sfr][arith][ref]{sec}, we emphasized that we would be wrong to think of the definition of $\Real$ as the set of Dedekind cuts as a \emph{discovery}, rather than a convenient stipulation. The crucial observation is that the Dedekind cuts exemplify the key mathematical properties of the real numbers. So too here: the crucial observation is that…",ps-Arab-PK/content/sets-functions-relations/infinite/dedekinds-proof.tex,fb150af8ff07a00e611a74dac016a58c969e0030e094683fae56322df4570e29,26,38,1331,2523,نو څرګنده ده چې دا ادعا نشو کولے چې کومې ماوراءالطبيعتي پوښتنې ته مو ځواب ورکړے، لکه دا چې \emph{طبيعي عددونه کوم څيزونه دي}۔ خو دا ښۀ کار دے۔ په \olref[sfr][arith][ref]{sec} کښې مو ټينګار کړے و چې د ډېډېکېنډ د پرېکونونو د سټ په توګه د $\Real$ تعريف بايد يوه اسانه ټاکنه وګڼو، نۀ يوه \emph{موندنه}۔ مهمه مشاهده دا ده چې د ډېډېکېنډ پرېکونونه د حقيقي عددونو بنسټيز رياضي خاصيتونه لري۔ دلته هم همدا خبره ده: مهمه مشاهده دا ده چې \emph{هر} ډېډېکېنډ الجبر د طبيعي عددونو بنسټيز رياضي خاصيتونه لري۔ (په رښتيا، ډېډېکېنډ دا ټکے…,pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000022,terminology,high,medium,true,OLP-0053,OLP-0053-B008,سټونه، تابعې او اړيکې,لامتناهي سټونه,dedekinds-proof,set,set,سټ,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,42,64,1898,3241,"Moreover, we have shown how to embed the theory of the natural numbers into a na\""ive simple set theory, which itself still remains rather informal, but which doesn't (apparently) assume the natural numbers as given. So, we may be on the way to realising Dedekind's own ambitious project, which he explained thus: \begin{quote} In science nothing capable of proof ought to be believed without proof. Though this demand seems reasonable, I cannot regard it as having been met even in the most recent methods of laying th…",ps-Arab-PK/content/sets-functions-relations/infinite/dedekinds-proof.tex,fb150af8ff07a00e611a74dac016a58c969e0030e094683fae56322df4570e29,40,60,2525,4412,برسېره پر دې، موږ وښودل چې د طبيعي عددونو نظريه څنګه په ساده سټ نظريه کښې ورګډېږي؛ دا ساده نظريه خپله لا هم يو څه غېر رسمي ده، خو (لکه چې ښکاري) طبيعي عددونه له مخکښې راکړل شوي نۀ ګڼي۔ نو کېدے شي د ډېډېکېنډ د خپلې سترې پروژې د پوره کولو پر لار يو، چې هغه داسې تشريح کړې وه: \begin{quote} په ساينس کښې هېڅ د ثبوت وړ خبره بايد بې له ثبوته ونۀ منل شي۔ که څه هم دا غوښتنه معقوله ښکاري، زۀ دا نشم منلے چې آن د تر ټولو ساده ساينس د بنسټ ايښودلو په وروستيو طريقو کښې پوره شوې ده؛ يعنې د منطق په هغې برخې کښې چې د عددونو نظريه…,pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000023,terminology,high,medium,true,OLP-0053,OLP-0053-B009,سټونه، تابعې او اړيکې,لامتناهي سټونه,dedekinds-proof,set,set,سټ,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,66,71,3244,3648,"That's the idea. But hold on for a moment. Our construction of a Dedekind algebra (our surrogate for the natural numbers) is conditional on the existence of a Dedekind infinite set. (Just look back to \olref[sfr][infinite][dedekind]{thm:DedekindInfiniteAlgebra}.) Unless the existence of a Dedekind infinite set can be established via ``logic'' or ``the pure laws of thought'', the project stalls.",ps-Arab-PK/content/sets-functions-relations/infinite/dedekinds-proof.tex,fb150af8ff07a00e611a74dac016a58c969e0030e094683fae56322df4570e29,62,66,4414,4974,نظر همدا دے۔ خو يوه شېبه تم شئ۔ زموږ د ډېډېکېنډ الجبر جوړول (چې د طبيعي عددونو بدل دے) د يوه د ډېډېکېنډ له مخې نامتناهي سټ د شتون پر شرط ولاړ دي۔ (يوازې \olref[sfr][infinite][dedekind]{thm:DedekindInfiniteAlgebra} ته بېرته وګورئ۔) تر څو چې د ډېډېکېنډ له مخې د نامتناهي سټ شتون د «منطق» يا «د فکر د خالصو قوانينو» له لارې ثابت نشي، پروژه درېږي۔,pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000024,terminology,high,medium,true,OLP-0053,OLP-0053-B010,سټونه، تابعې او اړيکې,لامتناهي سټونه,dedekinds-proof,set,set,سټ,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,73,86,3651,4390,"So, \emph{can} the existence of a Dedekind infinite set be established by ``the pure laws of thought''? Here was Dedekind's effort: \begin{quote} My own realm of thoughts, i.e., the totality $S$ of all things which can be objects of my thought, is infinite. For if $s$ signifies an element of~$S$, then the thought $s'$ that~$s$ can be an object of my thought, is itself an element of~$S$. If we regard this as an image $\phi(s)$ of the element~$s$, then \dots~$S$ is [Dedekind] infinite, which was to be proved. \citep…",ps-Arab-PK/content/sets-functions-relations/infinite/dedekinds-proof.tex,fb150af8ff07a00e611a74dac016a58c969e0030e094683fae56322df4570e29,68,81,4976,6015,نو، \emph{ايا} د ډېډېکېنډ له مخې د نامتناهي سټ شتون «د فکر د خالصو قوانينو» له لارې ثابتېدے شي؟ د ډېډېکېنډ هڅه دا وه: \begin{quote} زما د فکرونو خپله نړۍ، يعنې د ټولو هغو څيزونو بشپړتيا $S$ چې زما د فکر موضوع کېدے شي، نامتناهي ده۔ ځکه که $s$ د~$S$ يو غړے وي، نو دا فکر $s'$ چې~$s$ زما د فکر موضوع کېدے شي، خپله د~$S$ يو غړے دے۔ که دا د غړي~$s$ يو تصوير $\phi(s)$ وګڼو، نو \dots~$S$ [د ډېډېکېنډ له مخې] نامتناهي دے، او همدا بايد ثابت شوي وے۔ \citep[\S66]{Dedekind1888} \end{quote} داسې خبره د يوه داسې کتاب په منځ کښې لي…,pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000025,terminology,high,medium,true,OLP-0053,OLP-0053-B011,سټونه، تابعې او اړيکې,لامتناهي سټونه,dedekinds-proof,set,set,سټ,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,88,90,4393,4579,"First: this ``proof'' scarcely has what we would now recognize as a ``mathematical'' character. It speaks of psychological objects (thoughts), and merely \emph{possible} ones at that.",ps-Arab-PK/content/sets-functions-relations/infinite/dedekinds-proof.tex,fb150af8ff07a00e611a74dac016a58c969e0030e094683fae56322df4570e29,83,85,6017,6266,لومړۍ: دا «ثبوت» هغه بڼه نږدې هېڅ نۀ لري چې اوس به ئې «رياضي» وبولو۔ دا د نفسياتي څيزونو (فکرونو) خبره کوي، او هغه هم يوازې \emph{ممکن} څيزونه۔,pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000026,terminology,high,medium,true,OLP-0053,OLP-0053-B012,سټونه، تابعې او اړيکې,لامتناهي سټونه,dedekinds-proof,set,set,سټ,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,92,98,4582,5028,"Second: at least as we have presented Dedekind algebras, this ``proof'' has a straightforward technical shortcoming. If Dedekind's argument is successful, it establishes only that there are infinitely many things (specifically, infinitely many thoughts). But Dedekind also needs to give us a reason to regard~$S$ as a single \emph{set}, with infinitely many !!{element}s, rather than thinking of~$S$ as \emph{some things} (in the plural).",ps-Arab-PK/content/sets-functions-relations/infinite/dedekinds-proof.tex,fb150af8ff07a00e611a74dac016a58c969e0030e094683fae56322df4570e29,87,92,6268,6905,دويمه: لږ تر لږه لکه څنګه چې موږ د ډېډېکېنډ الجبرونه وړاندې کړي، دا «ثبوت» يوه څرګنده فني نيمګړتيا لري۔ که د ډېډېکېنډ استدلال بريالے وي، يوازې دا ثابتوي چې نامتناهي ډېر څيزونه (په ځانګړې توګه نامتناهي ډېر فکرونه) شته۔ خو ډېډېکېنډ بايد دا دليل هم راکړي چې~$S$ ولې يو يوازينے \emph{سټ} وګڼو چې نامتناهي ډېر !!{element}s لري، نۀ دا چې~$S$ \emph{څه څيزونه} (په جمع بڼه) وګڼو۔,pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000027,terminology,high,medium,true,OLP-0053,OLP-0053-B013,سټونه، تابعې او اړيکې,لامتناهي سټونه,dedekinds-proof,set,set,سټ,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,100,111,5031,5813,"The fact that Dedekind did not see a gap here might suggest that his use of the word ``totality'' does not precisely track \emph{our} use of the word ``set''.\footnote{Indeed, we have other reasons to think it did not; see \citet[p.~23]{Potter2004}.} But this would not be too surprising. The project we have pursued in the last two chapters---a ``construction'' of the naturals, and from them a ``construction'' of the integers, reals and rationals---has all been carried out na\""ively. We have helped ourselves to thi…",ps-Arab-PK/content/sets-functions-relations/infinite/dedekinds-proof.tex,fb150af8ff07a00e611a74dac016a58c969e0030e094683fae56322df4570e29,94,103,6907,7994,دا حقيقت چې ډېډېکېنډ دلته تشه نۀ ليدله، ښايي وښيي چې د هغه د «بشپړتيا» کلمه کټ مټ زموږ د «سټ» کلمې له کارونې سره برابره نۀ ده۔\footnote{په رښتيا، د دې د باور دپاره نور دليلونه هم لرو؛ \citet[p.~23]{Potter2004} وګورئ۔} خو دا به ډېره د حيرانۍ خبره نۀ وي۔ هغه پروژه چې په تېرو دوو څپرکيو کښې مو مخ ته يوړه---د طبيعي عددونو «جوړول»، او له هغو څخه د صحيح، حقيقي او ناطقو عددونو «جوړول»---ټوله په ساده ډول شوې ده۔ کله مو چې کوم سټ ته اړتيا لرله، هماغه سټ مو منلے؛ خو د دې په اړه مو ډېر عمومي اصلونه نۀ دي ټاکلي چې کټ مټ کوم س…,pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
TERM-SET,ps-Arab-PK-OCC-000028,terminology,high,medium,true,OLP-0053,OLP-0053-B014,سټونه، تابعې او اړيکې,لامتناهي سټونه,dedekinds-proof,set,set,سټ,upstream/content/sets-functions-relations/infinite/dedekinds-proof.tex,a7c41cebb6b7b0e2bed0d187777be4ba69fecdb17baa070975a0ca5c5c55b8bf,113,113,5816,5869,"The time has come for us to outgrow our na\""ivety.",ps-Arab-PK/content/sets-functions-relations/infinite/dedekinds-proof.tex,fb150af8ff07a00e611a74dac016a58c969e0030e094683fae56322df4570e29,105,105,7996,8075,اوس د دې وخت دے چې له خپلې ساده‌ګۍ څخه ووځو۔,pending,,,,,No stable verified line-to-page mapping currently contains this semantic segment; no page was guessed.,evidence/SEGMENT_CANON_USE.jsonl,8b255fbd4cc87bf05c1d8d6412b77321c3f51fdeee8207bb91d66ceadea5b3df,"In Pakistani Pashto mathematical prose, is «سټ» the clearest conventional rendering of “set” while preserving the distinctions in the rationale? If not, what exact replacement and inflected forms should be used?"
